age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
All Ages, Private,236110,Compulsory School,3,Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, Puerto-Rico, <=50K
All Ages, Private,63363,Basic Degree,10,Not-Married, Sales, Own-child,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,190107,Basic Degree,13,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,176756,Compulsory School,8,Married, Other-service, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,115161,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Self-emp-not-inc,138892,Compulsory School,7,Married, Sales, Husband,Western Origin, Male,0,0,15, United-States, <=50K
All Ages, Private,265083,Compulsory School,6,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,38, United-States, <=50K
All Ages, Private,249948,Basic Degree,10,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,34, United-States, <=50K
All Ages, Federal-gov,31141,Basic Degree,10,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,164190,Compulsory School,9,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,38,, <=50K
All Ages, State-gov,67544,Advanced Degree,14,Not-Married, Protective-serv, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,199753,Compulsory School,9,Not-Married, Machine-op-inspct, Own-child,Western Origin, Male,0,0,48, United-States, <=50K
All Ages,,188166,Compulsory School,9,Married,, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,96586,Basic Degree,11,Married, Other-service, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,189590,Basic Degree,13,Not-Married, Tech-support, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,140590,Basic Degree,10,Not-Married, Sales, Not-in-family,Western Origin, Male,0,0,33, United-States, <=50K
All Ages, Private,255702,Compulsory School,9,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,27, United-States, <=50K
All Ages, State-gov,151322,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,93604,Compulsory School,4,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,1602,32, United-States, <=50K
All Ages, Private,86958,Compulsory School,5,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,192644,Compulsory School,9,Married, Handlers-cleaners, Unmarried,Western Origin, Male,0,0,35, Puerto-Rico, <=50K
All Ages, Private,284080,Compulsory School,2,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,190040,Basic Degree,13,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,381645,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,216361,Basic Degree,10,Married, Protective-serv, Husband,Western Origin, Male,0,0,16, United-States, <=50K
All Ages, Private,112271,Advanced Degree,14,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, State-gov,352628,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,129620,Compulsory School,6,Not-Married, Other-service, Other-relative,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,249550,Basic Degree,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,44, United-States, <=50K
All Ages, Private,178749,Advanced Degree,14,Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,173542,Basic Degree,13,Married,, Husband,Western Origin, Male,0,0,10, United-States, <=50K
All Ages, Private,167670,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,81578,Compulsory School,5,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,163322,Basic Degree,13,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,30,, <=50K
All Ages, Private,152189,Compulsory School,9,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, State-gov,159191,Basic Degree,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,810,38, United-States, <=50K
All Ages,,250263,Basic Degree,10,Married,, Husband,Western Origin, Male,3432,0,30, United-States, <=50K
All Ages, Private,131379,Compulsory School,9,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,166929,Compulsory School,7,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,380357,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,79190,Compulsory School,9,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,342164,Compulsory School,9,Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,37, United-States, <=50K
All Ages, Private,339473,Basic Degree,10,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,60, United-States, <=50K
All Ages, Private,300816,Basic Degree,13,Not-Married, Adm-clerical, Unmarried,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,240988,Compulsory School,7,Married, Machine-op-inspct, Husband,Non-Western Origin, Male,0,0,40, Philippines, <=50K
All Ages, Private,149224,Compulsory School,9,Not-Married, Sales, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,168216,Compulsory School,4,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,286487,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,2885,0,45, United-States, <=50K
All Ages, Self-emp-not-inc,188798,Compulsory School,9,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,240170,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, Germany, <=50K
All Ages, Private,459465,Basic Degree,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Local-gov,162506,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,27802,Basic Degree,11,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, State-gov,165289,Basic Degree,10,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,274657,Compulsory School,3,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,50, Guatemala, <=50K
All Ages, Self-emp-inc,163237,Basic Degree,10,Married, Farming-fishing, Husband,Western Origin, Male,0,0,65, United-States, <=50K
All Ages, Private,170408,Basic Degree,11,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages,,55950,Basic Degree,13,Not-Married,, Own-child,Western Origin, Female,0,0,40, Germany, <=50K
All Ages, Private,76625,Compulsory School,9,Not-Married, Craft-repair, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,366066,Basic Degree,12,Not-Married, Sales, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,349368,Compulsory School,9,Not-Married, Adm-clerical, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,286824,Basic Degree,10,Not-Married, Handlers-cleaners, Own-child,Western Origin, Male,0,0,12, United-States, <=50K
All Ages, Private,373263,Compulsory School,9,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,161978,Compulsory School,9,Married, Machine-op-inspct, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,110151,Basic Degree,11,Not-Married, Exec-managerial, Unmarried,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,34110,Basic Degree,10,Not-Married, Protective-serv, Not-in-family,Western Origin, Male,0,0,44, United-States, <=50K
All Ages, Self-emp-not-inc,118506,Basic Degree,13,Married, Exec-managerial, Own-child,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,117789,Basic Degree,10,Not-Married, Prof-specialty, Own-child,Western Origin, Female,0,0,10, United-States, <=50K
All Ages, Self-emp-not-inc,353881,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,200471,Compulsory School,2,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, Portugal, <=50K
All Ages, Private,258517,Basic Degree,10,Not-Married, Handlers-cleaners, Own-child,Western Origin, Male,0,0,25, United-States, <=50K
All Ages, Private,190367,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,174704,Compulsory School,7,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,179413,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,329530,Compulsory School,5,Not-Married, Priv-house-serv, Own-child,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Private,273818,Basic Degree,10,Married, Other-service, Husband,Western Origin, Male,0,0,55, Mexico, <=50K
All Ages, Private,256522,Compulsory School,2,Not-Married, Machine-op-inspct, Own-child,Western Origin, Male,0,0,40, Puerto-Rico, <=50K
All Ages, Private,196001,Compulsory School,9,Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,282660,Compulsory School,4,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,72630,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,50295,Basic Degree,10,Married, Transport-moving, Husband,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,203240,Compulsory School,5,Not-Married, Sales, Own-child,Western Origin, Female,0,0,32, United-States, <=50K
All Ages, Private,176839,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,39952,Compulsory School,5,Married, Machine-op-inspct, Husband,Western Origin, Male,2228,0,37, United-States, <=50K
All Ages, Private,292465,Compulsory School,5,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages,,161285,Basic Degree,10,Married,, Wife,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Private,165804,Basic Degree,10,Not-Married, Adm-clerical, Own-child,Non-Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,318259,Basic Degree,11,Not-Married, Tech-support, Other-relative,Western Origin, Female,0,0,36, United-States, <=50K
All Ages, Private,117606,Basic Degree,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,170718,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,413297,Basic Degree,10,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,190457,Compulsory School,9,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Local-gov,217296,Compulsory School,9,Married, Transport-moving, Wife,Western Origin, Female,4064,0,22, United-States, <=50K
All Ages,,97231,Basic Degree,10,Married,, Wife,Western Origin, Female,0,0,1, United-States, <=50K
All Ages, Federal-gov,420282,Basic Degree,10,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,498325,Basic Degree,12,Married, Transport-moving, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,248533,Basic Degree,10,Not-Married, Sales, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,272910,Compulsory School,9,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,206054,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,92141,Basic Degree,12,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,163199,Basic Degree,10,Not-Married, Tech-support, Not-in-family,Non-Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,195860,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,115717,Basic Degree,10,Married, Adm-clerical, Husband,Western Origin, Male,0,2051,40, United-States, <=50K
All Ages, Private,120029,Basic Degree,10,Not-Married, Adm-clerical, Other-relative,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,221762,Basic Degree,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,342164,Basic Degree,10,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,15, United-States, <=50K
All Ages, Private,176356,Basic Degree,12,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,133239,Basic Degree,11,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Federal-gov,169101,Basic Degree,10,Not-Married, Tech-support, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,159442,Basic Degree,13,Married, Other-service, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,174461,Basic Degree,10,Not-Married, Exec-managerial, Own-child,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,361280,Compulsory School,6,Married, Craft-repair, Husband,Non-Western Origin, Male,0,0,42, China, <=50K
All Ages, State-gov,447579,Compulsory School,9,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, England, <=50K
All Ages,,308995,Basic Degree,10,Not-Married,, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,248448,Compulsory School,4,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,161141,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,348690,Basic Degree,13,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,206861,Basic Degree,10,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,130840,Compulsory School,9,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,415354,Compulsory School,6,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,132191,Compulsory School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,202466,Basic Degree,12,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,45, United-States, <=50K
All Ages,,224421,Basic Degree,10,Not-Married,, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,236804,Basic Degree,10,Not-Married, Farming-fishing, Own-child,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,107658,Basic Degree,10,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,10, United-States, <=50K
All Ages, Private,102771,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,221403,Compulsory School,8,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,18, United-States, <=50K
All Ages,,211574,Compulsory School,6,Married,, Husband,Western Origin, Male,0,0,1, United-States, <=50K
All Ages, Private,52645,Basic Degree,10,Not-Married, Sales, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,276310,Compulsory School,5,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Private,134613,Basic Degree,11,Married, Exec-managerial, Wife,Western Origin, Female,0,0,43, United-States, <=50K
All Ages, Private,215479,Compulsory School,9,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,20, Haiti, <=50K
All Ages, Private,265807,Basic Degree,10,Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Self-emp-not-inc,67716,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,178951,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,176544,Basic Degree,10,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,169180,Basic Degree,10,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Self-emp-not-inc,282461,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Self-emp-not-inc,414991,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,70,, <=50K
All Ages, Self-emp-inc,338316,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,59612,Compulsory School,6,Not-Married, Farming-fishing, Unmarried,Western Origin, Male,0,0,70, United-States, <=50K
All Ages, Private,220426,Compulsory School,9,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,115912,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,27032,Compulsory School,6,Not-Married, Sales, Own-child,Western Origin, Female,0,0,12, United-States, <=50K
All Ages, Private,170720,Compulsory School,8,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,16, United-States, <=50K
All Ages, Private,183162,Compulsory School,9,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,165694,Advanced Degree,14,Not-Married,, Not-in-family,Western Origin, Female,0,0,15, United-States, <=50K
All Ages, Private,128553,Basic Degree,10,Not-Married, Exec-managerial, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,209423,Compulsory School,2,Married, Other-service, Husband,Western Origin, Male,0,0,38, Cuba, <=50K
All Ages, Self-emp-not-inc,121510,Compulsory School,9,Not-Married, Exec-managerial, Unmarried,Western Origin, Male,0,0,55, United-States, <=50K
All Ages, Private,133602,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,391329,Basic Degree,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,203894,Basic Degree,10,Not-Married, Transport-moving, Not-in-family,Western Origin, Female,0,0,24, United-States, <=50K
All Ages, Private,196193,Advanced Degree,14,Married, Prof-specialty, Other-relative,Western Origin, Male,0,0,60,, <=50K
All Ages, Private,195994,Compulsory School,2,Not-Married, Priv-house-serv, Not-in-family,Western Origin, Female,0,0,40, Guatemala, <=50K
All Ages, Private,50879,Compulsory School,6,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,6, United-States, <=50K
All Ages, Private,186849,Compulsory School,9,Not-Married, Handlers-cleaners, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,201127,Basic Degree,10,Married, Transport-moving, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,110998,Compulsory School,9,Not-Married, Other-service, Other-relative,Non-Western Origin, Female,0,0,36, United-States, <=50K
All Ages, Private,190466,Compulsory School,9,Not-Married, Craft-repair, Own-child,Western Origin, Male,2174,0,40, United-States, <=50K
All Ages, Private,167140,Basic Degree,10,Not-Married, Other-service, Own-child,Western Origin, Male,0,1602,24, United-States, <=50K
All Ages, Private,110230,Compulsory School,6,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,11, United-States, <=50K
All Ages, Private,287658,Compulsory School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,224954,Basic Degree,10,Not-Married, Machine-op-inspct, Own-child,Western Origin, Male,0,0,25, United-States, <=50K
All Ages,,394820,Basic Degree,10,Married,, Unmarried,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,37618,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,40,, <=50K
All Ages, Self-emp-not-inc,29306,Compulsory School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,37314,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,5013,0,40, United-States, <=50K
All Ages, Private,482732,Compulsory School,6,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,206215,Compulsory School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,101364,Compulsory School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Self-emp-inc,185369,Compulsory School,6,Married, Sales, Husband,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,216856,Advanced Degree,14,Married, Sales, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,256019,Advanced Degree,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,35, United-States, <=50K
All Ages, Private,348144,Basic Degree,10,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,3325,0,53, United-States, <=50K
All Ages, Private,190293,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,25932,Compulsory School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,166961,Compulsory School,7,Married, Sales, Own-child,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,86373,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,320513,Compulsory School,4,Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,50, Dominican-Republic, <=50K
All Ages, Local-gov,111891,Compulsory School,4,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,45796,Basic Degree,10,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,108496,Basic Degree,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,2907,0,40, United-States, <=50K
All Ages, Private,323155,Compulsory School,2,Married, Farming-fishing, Husband,Western Origin, Male,0,0,85, Mexico, <=50K
All Ages, Private,65389,Compulsory School,9,Not-Married, Other-service, Not-in-family,Non-Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,414871,Compulsory School,9,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,161607,Basic Degree,10,Married, Transport-moving, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,224953,Compulsory School,6,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,231818,Compulsory School,6,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, Greece, <=50K
All Ages, Self-emp-inc,184018,Compulsory School,9,Not-Married, Sales, Unmarried,Western Origin, Male,1151,0,50, United-States, <=50K
All Ages, Self-emp-inc,133060,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,35032,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, State-gov,304212,Compulsory School,9,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Local-gov,50442,Compulsory School,5,Not-Married, Adm-clerical, Other-relative,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,267431,Basic Degree,13,Not-Married, Sales, Own-child,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,121240,Compulsory School,9,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,192572,Compulsory School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,211028,Basic Degree,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Local-gov,346122,Basic Degree,12,Married, Protective-serv, Husband,Western Origin, Male,5013,0,45, United-States, <=50K
All Ages, Private,202203,Basic Degree,13,Not-Married, Adm-clerical, Other-relative,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, Private,159297,Basic Degree,10,Not-Married, Adm-clerical, Own-child,Non-Western Origin, Female,0,0,15, United-States, <=50K
All Ages, Private,310158,Basic Degree,10,Not-Married, Transport-moving, Own-child,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,200089,Basic Degree,10,Married, Craft-repair, Other-relative,Western Origin, Male,0,0,40, El-Salvador, <=50K
All Ages, Private,38353,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,76280,Compulsory School,9,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,243665,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,68872,Compulsory School,9,Married, Transport-moving, Wife,Non-Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,103596,Compulsory School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,88055,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,24, United-States, <=50K
All Ages, Private,186203,Compulsory School,9,Married, Other-service, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,257910,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,200227,Basic Degree,11,Married, Adm-clerical, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,227669,Basic Degree,10,Not-Married, Machine-op-inspct, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,117210,Basic Degree,10,Not-Married, Adm-clerical, Own-child,Western Origin, Male,0,0,25, Greece, <=50K
All Ages, Private,76144,Compulsory School,9,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,98667,Compulsory School,7,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,16, United-States, <=50K
All Ages, Local-gov,155818,Basic Degree,10,Married, Adm-clerical, Wife,Western Origin, Female,0,0,44, United-States, <=50K
All Ages, Private,283760,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,281907,Compulsory School,7,Married,, Husband,Western Origin, Male,0,0,3, United-States, <=50K
All Ages, Self-emp-inc,202153,Advanced Degree,14,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,187538,Compulsory School,6,Married, Other-service, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,209432,Compulsory School,9,Married,, Unmarried,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,126950,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,110028,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,104660,Basic Degree,13,Married, Prof-specialty, Unmarried,Western Origin, Male,0,0,45, United-States, <=50K
