age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
All Ages, Private,145409,Education,10,Married-Together, Transport-moving, Husband,Western Origin, Male,15024,0,60, Canada, >50K
All Ages, Private,104440,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,503675,Education,10,Married-Together, Sales, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,306233,Education,13,Married-Together, Sales, Husband,Western Origin, Male,15024,0,40, United-States, >50K
All Ages, Private,216475,Education,13,Single, Sales, Not-in-family,Western Origin, Female,0,1564,43, United-States, >50K
All Ages, Private,65372,Education,16,Single, Sales, Unmarried,Western Origin, Female,0,0,50, United-States, >50K
All Ages, Self-emp-inc,107287,Education,6,Single, Exec-managerial, Unmarried,Western Origin, Female,0,2559,50, United-States, >50K
All Ages, Private,110643,Education,14,Married-Together, Adm-clerical, Husband,Western Origin, Male,4386,0,40, United-States, >50K
All Ages, Self-emp-not-inc,110457,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Federal-gov,297906,Education,13,Education, Prof-specialty, Husband,Non-Western Origin, Male,0,0,50, United-States, >50K
All Ages, Self-emp-not-inc,233312,Education,14,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,274111,Education,13,Married-Together, Adm-clerical, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,160932,Education,9,Married-Together, Transport-moving, Husband,Western Origin, Male,0,0,44, United-States, >50K
All Ages, Self-emp-not-inc,204052,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,104509,Education,13,Single, Sales, Not-in-family,Western Origin, Female,0,0,65, United-States, >50K
All Ages, Local-gov,185394,Education,13,Married-Together, Prof-specialty, Wife,Western Origin, Female,7688,0,40, United-States, >50K
All Ages, Local-gov,254146,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,227856,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,2415,50, United-States, >50K
All Ages, Private,107682,Education,14,Single, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Self-emp-inc,194636,Education,13,Married-Together, Sales, Husband,Western Origin, Male,99999,0,65, United-States, >50K
All Ages, Private,32709,Education,13,Married-Together, Tech-support, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages,,208311,Education,13,Married-Together,Unknown, Husband,Western Origin, Male,0,0,80, United-States, >50K
All Ages, Private,152940,Education,10,Married-Together, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,243580,Education,13,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,177675,Education,10,Single, Protective-serv, Not-in-family,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,284916,Education,9,Married-Together, Sales, Husband,Western Origin, Male,7298,0,45, United-States, >50K
All Ages, Self-emp-not-inc,107231,Education,16,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Private,314153,Education,9,Married-Together, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,224634,Education,13,Married-Together, Prof-specialty, Wife,Western Origin, Female,0,0,45, United-States, >50K
All Ages, Private,175759,Education,13,Married-Together, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,118710,Education,11,Married-Together, Other-service, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,118972,Education,9,Married-Together, Transport-moving, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Self-emp-inc,277256,Education,16,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,1977,60, United-States, >50K
All Ages, Private,174395,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,99736,Education,14,Single, Prof-specialty, Unmarried,Western Origin, Male,15020,0,50, United-States, >50K
All Ages, Private,284166,Education,9,Single, Sales, Unmarried,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,85319,Education,15,Married-Together, Prof-specialty, Wife,Western Origin, Female,7688,0,60, United-States, >50K
All Ages, Private,101978,Education,10,Separated-Married, Machine-op-inspct, Not-in-family,Western Origin, Male,0,2258,55, United-States, >50K
All Ages, Private,168103,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,218184,Education,13,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,1887,40, United-States, >50K
All Ages, Private,20296,Education,9,Single, Adm-clerical, Not-in-family,Western Origin, Female,0,0,37, United-States, >50K
All Ages, Self-emp-not-inc,35021,Education,13,Education, Prof-specialty, Husband,Non-Western Origin, Male,0,1977,32, China, >50K
All Ages, Self-emp-not-inc,238574,Education,15,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,192381,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Self-emp-inc,34091,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,38, United-States, >50K
All Ages, Private,151773,Education,10,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, State-gov,343646,Education,13,Single, Protective-serv, Not-in-family,Western Origin, Male,0,0,40, Mexico, >50K
All Ages, Self-emp-not-inc,198692,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,126060,Education,9,Married-Together, Sales, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,164050,Education,10,Married-Together, Protective-serv, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,166929,Education,13,Married-Together, Adm-clerical, Husband,Western Origin, Male,0,0,45,, >50K
All Ages, State-gov,102343,Education,15,Education, Prof-specialty, Husband,Non-Western Origin, Male,0,0,72, India, >50K
All Ages, Private,129573,Education,12,Married-Together, Sales, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,192626,Education,10,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,202812,Education,13,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,227890,Education,10,Single, Craft-repair, Not-in-family,Western Origin, Male,0,0,46, United-States, >50K
All Ages, Private,101352,Education,15,Single, Prof-specialty, Not-in-family,Western Origin, Female,0,0,50, United-States, >50K
All Ages, Private,132686,Education,10,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,149210,Education,13,Married-Together, Protective-serv, Husband,Western Origin, Male,15024,0,40, United-States, >50K
All Ages, State-gov,104663,Education,16,Single, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, Italy, >50K
All Ages, State-gov,93449,Education,14,Education, Prof-specialty, Husband,Non-Western Origin, Male,0,0,40, India, >50K
All Ages, Self-emp-inc,116927,Education,9,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,42, United-States, >50K
All Ages, Private,164526,Education,9,Married-Together, Other-service, Husband,Western Origin, Male,0,0,40, Yugoslavia, >50K
All Ages, State-gov,201105,Education,13,Married-Together, Exec-managerial, Wife,Western Origin, Female,0,0,55, United-States, >50K
All Ages, Private,141388,Education,9,Married-Together, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, State-gov,75755,Education,16,Married-Together, Exec-managerial, Husband,Western Origin, Male,7298,0,55, United-States, >50K
All Ages, Private,109638,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,170846,Education,11,Married-Together, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,33975,Education,9,Married-Together, Exec-managerial, Other-relative,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,330144,Education,14,Married-Together, Sales, Husband,Western Origin, Male,0,0,48, United-States, >50K
All Ages, State-gov,104501,Education,16,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,40,, >50K
All Ages, Private,220589,Education,10,Married-Together, Sales, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,197558,Education,15,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,70, United-States, >50K
All Ages, Self-emp-not-inc,29254,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,213841,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,181677,Education,6,Married-Together, Transport-moving, Husband,Western Origin, Male,0,0,30, United-States, >50K
All Ages, Local-gov,222115,Education,13,Single, Adm-clerical, Not-in-family,Western Origin, Female,99999,0,40, United-States, >50K
All Ages, Private,538443,Education,9,Single, Craft-repair, Not-in-family,Western Origin, Male,14344,0,40, United-States, >50K
All Ages, Private,383493,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Self-emp-inc,99452,Education,10,Married-Together, Transport-moving, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Local-gov,238188,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Private,182274,Education,10,Married-Together, Exec-managerial, Wife,Western Origin, Female,0,1887,40, United-States, >50K
All Ages, Federal-gov,110373,Education,10,Married-Together, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,213668,Education,15,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,1977,50, United-States, >50K
All Ages, Private,136986,Education,9,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Private,179580,Education,10,Single, Other-service, Not-in-family,Western Origin, Female,0,0,36, United-States, >50K
All Ages, Local-gov,191161,Education,10,Married-Together, Protective-serv, Husband,Western Origin, Male,0,0,57, United-States, >50K
All Ages, Private,144361,Education,9,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,102476,Education,13,Single, Farming-fishing, Own-child,Western Origin, Male,27828,0,50, United-States, >50K
All Ages, Private,194772,Education,12,Married-Together, Sales, Husband,Western Origin, Male,0,1902,40, United-States, >50K
All Ages, Private,115414,Education,10,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,493034,Education,9,Single, Other-service, Not-in-family,Western Origin, Male,13550,0,50, United-States, >50K
All Ages, Private,172479,Education,13,Married-Together, Prof-specialty, Husband,Western Origin, Male,7688,0,40, United-States, >50K
All Ages, Self-emp-not-inc,183810,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,219021,Education,9,Married-Together, Transport-moving, Husband,Western Origin, Male,15024,0,44, United-States, >50K
All Ages, Self-emp-inc,332355,Education,14,Married-Together, Exec-managerial, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages, Private,198096,Education,10,Married-Together, Other-service, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,99146,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,1977,50, United-States, >50K
All Ages, Private,114032,Education,10,Married-Together, Tech-support, Husband,Western Origin, Male,0,1887,45, United-States, >50K
All Ages, Private,83089,Education,3,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,7298,0,40, Mexico, >50K
All Ages, Private,199739,Education,9,Married-Together, Transport-moving, Husband,Western Origin, Male,7298,0,60, United-States, >50K
All Ages, Private,123207,Education,9,Married-Together, Adm-clerical, Wife,Western Origin, Female,0,0,20, United-States, >50K
All Ages, Private,272950,Education,13,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Local-gov,31533,Education,14,Married-Together, Adm-clerical, Husband,Western Origin, Male,7298,0,40, United-States, >50K
All Ages, Local-gov,230885,Education,13,Married-Together, Protective-serv, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,174102,Education,10,Single, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,241153,Education,14,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,48, United-States, >50K
All Ages, Private,147206,Education,8,Married-Together, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,208277,Education,14,Married-Together, Prof-specialty, Wife,Western Origin, Female,0,0,45, United-States, >50K
All Ages, Private,123011,Education,9,Single, Transport-moving, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,159187,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,173783,Education,13,Married-Together, Sales, Husband,Western Origin, Male,15024,0,60, United-States, >50K
All Ages, Private,211075,Education,9,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,176756,Education,10,Married-Together, Adm-clerical, Husband,Western Origin, Male,0,1485,70, United-States, >50K
All Ages, Local-gov,146325,Education,16,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,1887,40, United-States, >50K
All Ages, Local-gov,149949,Education,13,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,170769,Education,16,Single, Sales, Not-in-family,Western Origin, Male,99999,0,60, United-States, >50K
All Ages, Private,256466,Education,9,Education, Tech-support, Husband,Non-Western Origin, Male,0,0,60, Philippines, >50K
All Ages, Private,210945,Education,13,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,287031,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,120277,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,112763,Education,14,Single, Prof-specialty, Unmarried,Western Origin, Female,7430,0,36, United-States, >50K
All Ages, Private,125550,Education,9,Married-Together, Adm-clerical, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,241998,Education,10,Married-Together, Sales, Husband,Western Origin, Male,99999,0,20, United-States, >50K
All Ages, Private,115323,Education,14,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,190836,Education,9,Married-Together, Sales, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Self-emp-inc,159179,Education,15,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages,,205479,Education,13,Married-Together,Unknown, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,163237,Education,13,Married-Together, Sales, Husband,Western Origin, Male,0,0,52, United-States, >50K
All Ages, Private,196501,Education,13,Single, Exec-managerial, Not-in-family,Western Origin, Male,14084,0,50, United-States, >50K
All Ages, Private,118798,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,99999,0,40, United-States, >50K
All Ages,,277390,Education,13,Married-Together,Unknown, Wife,Western Origin, Female,0,0,30, United-States, >50K
All Ages, Private,100295,Education,4,Married-Together, Machine-op-inspct, Wife,Western Origin, Female,0,0,50, Canada, >50K
All Ages, Private,172256,Education,9,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,0,0,44, United-States, >50K
All Ages, Private,188808,Education,14,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Local-gov,375675,Education,8,Married-Together, Other-service, Husband,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Private,125461,Education,14,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Federal-gov,203637,Education,13,Married-Together, Adm-clerical, Husband,Western Origin, Male,7298,0,40, United-States, >50K
All Ages, Private,167140,Education,15,Married-Together, Prof-specialty, Husband,Western Origin, Male,99999,0,70, United-States, >50K
All Ages, Private,339482,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,0,1848,40, United-States, >50K
All Ages, Self-emp-inc,455995,Education,10,Single, Exec-managerial, Not-in-family,Western Origin, Male,0,0,65, United-States, >50K
All Ages, Self-emp-not-inc,111483,Education,10,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,2174,10, United-States, >50K
All Ages, Private,85413,Education,9,Married-Together, Transport-moving, Husband,Western Origin, Male,0,0,44, United-States, >50K
All Ages, Private,177727,Education,9,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,205822,Education,10,Married-Together, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,61885,Education,9,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,30840,Education,14,Single, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,188576,Education,13,Education, Prof-specialty, Not-in-family,Non-Western Origin, Male,0,0,40, Philippines, >50K
All Ages, Private,83064,Education,12,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,235786,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,44, United-States, >50K
All Ages, Local-gov,149184,Education,13,Married-Together, Protective-serv, Husband,Western Origin, Male,0,0,97, United-States, >50K
All Ages, Private,152909,Education,11,Married-Together, Adm-clerical, Husband,Western Origin, Male,7688,0,40, United-States, >50K
All Ages, Self-emp-inc,109282,Education,13,Married-Together, Sales, Husband,Western Origin, Male,0,0,52, United-States, >50K
All Ages, Private,228873,Education,16,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Self-emp-inc,39089,Education,10,Married-Together, Exec-managerial, Husband,Western Origin, Male,3103,0,50, United-States, >50K
All Ages, Private,204304,Education,10,Single, Exec-managerial, Not-in-family,Western Origin, Female,0,0,50, United-States, >50K
All Ages, Private,116103,Education,10,Separated-Married, Craft-repair, Unmarried,Western Origin, Male,4934,0,47, United-States, >50K
All Ages, Federal-gov,81973,Education,10,Education, Tech-support, Husband,Non-Western Origin, Male,0,1485,40, United-States, >50K
All Ages, Private,134890,Education,13,Married-Together, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,245193,Education,14,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,361888,Education,13,Single, Prof-specialty, Not-in-family,Western Origin, Male,10520,0,40, United-States, >50K
All Ages, Local-gov,123681,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,7688,0,60, United-States, >50K
All Ages, Self-emp-not-inc,222311,Education,9,Married-Together, Other-service, Husband,Western Origin, Male,7688,0,55, United-States, >50K
All Ages, Private,195298,Education,10,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,129513,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,350661,Education,15,Separated-Married, Tech-support, Not-in-family,Western Origin, Male,0,0,50, Columbia, >50K
All Ages, Private,190543,Education,10,Married-Together, Tech-support, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,323605,Education,4,Single, Other-service, Not-in-family,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,198660,Education,9,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,99999,0,56, United-States, >50K
All Ages, Private,159650,Education,10,Married-Together, Tech-support, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,286789,Education,16,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,151053,Education,9,Married-Together, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,186539,Education,14,Married-Together, Protective-serv, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,198863,Education,15,Single, Exec-managerial, Not-in-family,Western Origin, Male,0,2559,60, United-States, >50K
All Ages, Private,191754,Education,13,Married-Together, Adm-clerical, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,217460,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,86551,Education,9,Married-Together, Other-service, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,98051,Education,10,Married-Together, Sales, Husband,Western Origin, Male,0,0,54, United-States, >50K
All Ages, Private,136986,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,199224,Education,13,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,182314,Education,14,Married-Together, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages,,208640,Education,9,Married-Together,Unknown, Husband,Western Origin, Male,0,0,30, United-States, >50K
All Ages, Private,154227,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,43, United-States, >50K
All Ages, Private,105044,Education,10,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,42, United-States, >50K
All Ages, Private,35910,Education,10,Married-Together, Sales, Husband,Western Origin, Male,0,0,43, United-States, >50K
All Ages, Private,116493,Education,9,Single, Craft-repair, Not-in-family,Western Origin, Male,13550,0,44, United-States, >50K
All Ages, Local-gov,19700,Education,13,Married-Together, Prof-specialty, Wife,Western Origin, Female,0,0,50, United-States, >50K
All Ages, Private,106113,Education,10,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,120074,Education,13,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Local-gov,222596,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,167159,Education,13,Married-Together, Protective-serv, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Local-gov,61778,Education,9,Married-Together, Prof-specialty, Husband,Western Origin, Male,15024,0,40, United-States, >50K
All Ages, Private,81648,Education,9,Married-Together, Sales, Husband,Western Origin, Male,0,1887,55, United-States, >50K
All Ages, State-gov,122177,Education,10,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,112115,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,1902,45, United-States, >50K
All Ages, Federal-gov,224559,Education,9,Married-Together, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,51158,Education,10,Married-Together, Tech-support, Wife,Western Origin, Female,7298,0,36, United-States, >50K
All Ages, Private,186303,Education,13,Married-Together, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,180985,Education,10,Married-Together, Transport-moving, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-not-inc,80324,Education,9,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Local-gov,181902,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,10, Poland, >50K
All Ages, Private,359131,Education,13,Married-Together, Prof-specialty, Wife,Western Origin, Female,7298,0,8,, >50K
All Ages, Self-emp-inc,283338,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,7298,0,40, United-States, >50K
All Ages, Self-emp-not-inc,127961,Education,10,Married-Together, Machine-op-inspct, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Federal-gov,94754,Education,14,Married-Together, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,207277,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,123011,Education,10,Married-Together, Sales, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Local-gov,133963,Education,13,Single, Prof-specialty, Own-child,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,165152,Education,9,Married-Together, Sales, Husband,Western Origin, Male,0,0,48, United-States, >50K
All Ages, Private,459189,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,1902,50, United-States, >50K
All Ages, Private,289364,Education,10,Married-Together, Exec-managerial, Husband,Western Origin, Male,7688,0,45, United-States, >50K
All Ages, Self-emp-not-inc,181705,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,3103,0,40, United-States, >50K
All Ages, Private,238912,Education,16,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,134737,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,7688,0,55, United-States, >50K
All Ages,,157403,Education,15,Married-Together,Unknown, Husband,Western Origin, Male,6418,0,10, United-States, >50K
All Ages, Private,197429,Education,9,Married-Together, Handlers-cleaners, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,47343,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,192982,Education,9,Married-Together, Tech-support, Husband,Western Origin, Male,0,1848,40, United-States, >50K
All Ages, Private,209547,Education,13,Married-Together, Sales, Husband,Western Origin, Male,0,1977,60, United-States, >50K
All Ages, Local-gov,174533,Education,11,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,118486,Education,13,Separated-Married, Prof-specialty, Unmarried,Western Origin, Female,4934,0,32, United-States, >50K
All Ages, Private,196554,Education,15,Separated-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Self-emp-not-inc,192755,Education,9,Married-Together, Machine-op-inspct, Wife,Western Origin, Female,0,0,20, United-States, >50K
All Ages, Private,156192,Education,14,Married-Together, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages,,213149,Education,10,Married-Together,Unknown, Husband,Western Origin, Male,0,1825,40, United-States, >50K
All Ages, Private,205424,Education,10,Married-Together, Sales, Husband,Western Origin, Male,0,0,65, United-States, >50K
All Ages, Private,202450,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, State-gov,85384,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,69019,Education,10,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,52900,Education,9,Married-Together, Craft-repair, Husband,Western Origin, Male,0,0,42, United-States, >50K
All Ages, Private,37937,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,216481,Education,14,Married-Together, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,176831,Education,13,Single, Prof-specialty, Unmarried,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,608184,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,1902,40, United-States, >50K
All Ages, Self-emp-inc,182655,Education,11,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,142717,Education,16,Single, Craft-repair, Not-in-family,Western Origin, Female,4787,0,60, United-States, >50K
All Ages, Private,153891,Education,13,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,190909,Education,9,Married-Together, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Federal-gov,238342,Education,13,Married-Together, Sales, Husband,Western Origin, Male,7688,0,42, United-States, >50K
