age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
All Ages, State-gov,31352,Basic Degree,10,Not-Married, Protective-serv, Unmarried,Non-Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,275438,Basic Degree,10,Married, Prof-specialty, Husband,Western Origin, Male,5178,0,40, United-States, >50K
All Ages, Private,87928,Compulsory School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,126569,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,15024,0,60, United-States, >50K
All Ages, Private,221947,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,1887,50, United-States, >50K
All Ages, Private,147098,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,120131,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,1887,40, United-States, >50K
All Ages, Private,223327,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,95654,Basic Degree,13,Married, Prof-specialty, Wife,Western Origin, Female,0,0,50, Iran, >50K
All Ages, Private,144064,Advanced Degree,16,Married, Prof-specialty, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,379682,Basic Degree,11,Married, Other-service, Wife,Western Origin, Female,0,0,20, United-States, >50K
All Ages,,129661,Basic Degree,11,Married,, Wife,Non-Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,324655,Advanced Degree,14,Married, Tech-support, Husband,Western Origin, Male,0,1902,40,, >50K
All Ages, Local-gov,137691,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,84610,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,1902,60, United-States, >50K
All Ages, Private,288371,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,40, Canada, >50K
All Ages, Private,163083,Basic Degree,13,Married, Exec-managerial, Not-in-family,Western Origin, Male,14084,0,45, United-States, >50K
All Ages, Local-gov,154940,Advanced Degree,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,45, United-States, >50K
All Ages, Private,63509,Basic Degree,12,Married, Prof-specialty, Husband,Western Origin, Male,0,0,48, United-States, >50K
All Ages,,158352,Advanced Degree,14,Not-Married,, Not-in-family,Western Origin, Female,8614,0,35, United-States, >50K
All Ages, Private,125461,Basic Degree,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,174865,Compulsory School,5,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,195453,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Local-gov,113253,Basic Degree,13,Married, Prof-specialty, Wife,Western Origin, Female,0,0,50, United-States, >50K
All Ages, Private,228320,Compulsory School,9,Married, Tech-support, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,185041,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,75, United-States, >50K
All Ages, Self-emp-not-inc,37302,Basic Degree,12,Married, Transport-moving, Husband,Western Origin, Male,7688,0,70, United-States, >50K
All Ages, Private,204629,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,34104,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,3103,0,55, United-States, >50K
All Ages, Private,312667,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages, Private,329603,Basic Degree,13,Married, Craft-repair, Husband,Western Origin, Male,0,1902,40, United-States, >50K
All Ages, Private,385591,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,168569,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,1887,40, United-States, >50K
All Ages, Local-gov,240252,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,221947,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,56, United-States, >50K
All Ages, Private,65278,Compulsory School,9,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,189878,Advanced Degree,14,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,278403,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,80, United-States, >50K
All Ages, Private,202027,Basic Degree,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,27828,0,50, United-States, >50K
All Ages, Private,205100,Basic Degree,11,Married, Exec-managerial, Husband,Western Origin, Male,0,0,48, United-States, >50K
All Ages, Private,149756,Basic Degree,12,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,240358,Compulsory School,9,Married, Protective-serv, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,186824,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,15024,0,40, United-States, >50K
All Ages, Federal-gov,162187,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,172538,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,52, United-States, >50K
All Ages, Local-gov,43959,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,7688,0,50, United-States, >50K
All Ages, Private,162632,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,7298,0,60, United-States, >50K
All Ages, Private,114758,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,65, United-States, >50K
All Ages, Private,184901,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Federal-gov,199720,Advanced Degree,16,Married, Prof-specialty, Husband,Western Origin, Male,15024,0,60, Germany, >50K
All Ages, Private,195532,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,8614,0,40, United-States, >50K
All Ages, Private,180603,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,201785,Advanced Degree,14,Married, Sales, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,146764,Basic Degree,10,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,348038,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,1902,50, Puerto-Rico, >50K
All Ages, Private,178215,Compulsory School,5,Married, Machine-op-inspct, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,340110,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,1848,70, United-States, >50K
All Ages, Self-emp-not-inc,133694,Basic Degree,13,Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, Jamaica, >50K
All Ages, Self-emp-inc,46807,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,99999,0,40, United-States, >50K
All Ages, Self-emp-not-inc,317360,Basic Degree,13,Married, Prof-specialty, Wife,Western Origin, Female,0,0,20, United-States, >50K
All Ages, Local-gov,31264,Basic Degree,10,Married, Exec-managerial, Wife,Western Origin, Female,5178,0,40, United-States, >50K
All Ages, Private,368561,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,102096,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40,, >50K
All Ages, Self-emp-inc,100506,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages, Private,304175,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Self-emp-inc,207578,Compulsory School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,88842,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,99999,0,40, United-States, >50K
All Ages, State-gov,149650,Advanced Degree,16,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, Iran, >50K
All Ages,,132930,Advanced Degree,14,Not-Married,, Not-in-family,Western Origin, Female,0,0,50, United-States, >50K
All Ages, Private,128472,Advanced Degree,16,Married, Prof-specialty, Husband,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Self-emp-inc,344060,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Self-emp-inc,286750,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,99, United-States, >50K
All Ages, Private,123681,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,52267,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,185041,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,1977,40, United-States, >50K
All Ages, Private,159604,Basic Degree,10,Married, Prof-specialty, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,197583,Compulsory School,6,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,175109,Compulsory School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,1485,40, United-States, >50K
All Ages, Private,180401,Compulsory School,6,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,146603,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, State-gov,143822,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,36, United-States, >50K
All Ages, Private,234807,Basic Degree,13,Not-Married, Exec-managerial, Unmarried,Western Origin, Female,7430,0,45, United-States, >50K
All Ages, Federal-gov,65324,Basic Degree,15,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,55, United-States, >50K
All Ages, Private,120970,Compulsory School,6,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,121832,Compulsory School,7,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,233825,Basic Degree,13,Married, Prof-specialty, Wife,Western Origin, Female,15024,0,50, United-States, >50K
All Ages, State-gov,103063,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,149337,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,232308,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Self-emp-not-inc,225399,Compulsory School,9,Not-Married, Machine-op-inspct, Own-child,Western Origin, Male,8614,0,40, United-States, >50K
All Ages, Private,110643,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, State-gov,32694,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,95047,Basic Degree,11,Married, Adm-clerical, Wife,Western Origin, Female,7688,0,44, United-States, >50K
All Ages, Private,56026,Compulsory School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,125417,Basic Degree,12,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,242082,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,424079,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,55, United-States, >50K
All Ages, Self-emp-not-inc,108947,Basic Degree,10,Married, Machine-op-inspct, Husband,Western Origin, Male,7688,0,40, United-States, >50K
All Ages, Private,67339,Compulsory School,7,Married, Handlers-cleaners, Husband,Western Origin, Male,7688,0,40, United-States, >50K
All Ages, Self-emp-not-inc,145290,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,2415,50, United-States, >50K
All Ages, Private,379798,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,299635,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,1902,50, United-States, >50K
All Ages, Private,148015,Basic Degree,13,Married, Prof-specialty, Wife,Western Origin, Female,15024,0,40, United-States, >50K
All Ages, Private,206964,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages,,117528,Basic Degree,11,Married,, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,124973,Basic Degree,11,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages, Private,220049,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,50164,Advanced Degree,16,Married, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-inc,219962,Basic Degree,13,Married, Machine-op-inspct, Husband,Western Origin, Male,7298,0,40,, >50K
All Ages, Private,79324,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,189462,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,7688,0,40, United-States, >50K
All Ages, Private,136081,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,129624,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,110243,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,345493,Basic Degree,15,Married, Prof-specialty, Husband,Non-Western Origin, Male,99999,0,55, Taiwan, >50K
All Ages, Private,168837,Basic Degree,10,Married, Adm-clerical, Wife,Western Origin, Female,0,0,24, Canada, >50K
All Ages, Private,107833,Compulsory School,6,Married, Transport-moving, Husband,Western Origin, Male,0,1485,40, United-States, >50K
All Ages, Private,34377,Basic Degree,12,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,125159,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,14084,0,45,, >50K
All Ages, Self-emp-not-inc,93664,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,60, United-States, >50K
All Ages, Private,186272,Compulsory School,5,Married, Adm-clerical, Husband,Western Origin, Male,5178,0,40, United-States, >50K
All Ages, Private,401104,Compulsory School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Local-gov,287306,Basic Degree,12,Married, Prof-specialty, Wife,Western Origin, Female,99999,0,40,, >50K
All Ages, Private,113995,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,111499,Basic Degree,10,Married, Transport-moving, Husband,Western Origin, Male,7298,0,50, United-States, >50K
All Ages, Private,162187,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,52, United-States, >50K
All Ages, Local-gov,91711,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,198003,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,7298,0,50, United-States, >50K
All Ages, Private,164243,Compulsory School,9,Married, Tech-support, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,173175,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages,,317219,Basic Degree,10,Married,, Wife,Western Origin, Female,0,0,20, United-States, >50K
All Ages, Self-emp-not-inc,168625,Basic Degree,10,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,12, United-States, >50K
All Ages, Private,155659,Basic Degree,10,Married, Craft-repair, Husband,Western Origin, Male,15024,0,45, United-States, >50K
All Ages, Self-emp-not-inc,88570,Basic Degree,11,Married, Transport-moving, Wife,Western Origin, Female,0,0,15, Germany, >50K
All Ages, Private,179668,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,155343,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,1848,50, United-States, >50K
All Ages,,204486,Basic Degree,13,Married,, Husband,Western Origin, Male,0,0,8, United-States, >50K
All Ages, Private,114224,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,163620,Compulsory School,9,Married, Exec-managerial, Husband,Western Origin, Male,7298,0,84, United-States, >50K
All Ages, Private,135312,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,226443,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,1887,45, United-States, >50K
All Ages, Private,78870,Basic Degree,13,Not-Married, Sales, Not-in-family,Western Origin, Male,8614,0,40, United-States, >50K
All Ages, Private,107762,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,208452,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Private,379118,Compulsory School,4,Married, Craft-repair, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,340917,Compulsory School,9,Not-Married, Craft-repair, Unmarried,Western Origin, Male,14344,0,40, United-States, >50K
All Ages, Federal-gov,127651,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Federal-gov,206823,Basic Degree,13,Not-Married, Protective-serv, Not-in-family,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,112115,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,60, Ireland, >50K
All Ages, Federal-gov,298635,Advanced Degree,14,Married, Tech-support, Husband,Non-Western Origin, Male,0,1902,40, Philippines, >50K
All Ages, Local-gov,222810,Basic Degree,10,Not-Married, Other-service, Other-relative,Western Origin, Female,7896,0,40,, >50K
All Ages, Private,164190,Basic Degree,10,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,65087,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,15024,0,50, United-States, >50K
All Ages,,182378,Basic Degree,13,Married,, Husband,Western Origin, Male,9386,0,60, United-States, >50K
All Ages, Private,174789,Basic Degree,12,Married, Exec-managerial, Husband,Western Origin, Male,0,1848,50, United-States, >50K
All Ages, Private,188982,Compulsory School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,20, United-States, >50K
All Ages, Self-emp-inc,120121,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Federal-gov,282680,Advanced Degree,16,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,1564,70, United-States, >50K
All Ages, Private,183892,Compulsory School,9,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,8614,0,45, United-States, >50K
All Ages, Local-gov,195124,Compulsory School,7,Not-Married, Sales, Unmarried,Western Origin, Male,7430,0,50, Puerto-Rico, >50K
All Ages, State-gov,55938,Basic Degree,13,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,179717,Basic Degree,13,Not-Married, Sales, Not-in-family,Western Origin, Male,0,1564,60, United-States, >50K
All Ages,,164102,Compulsory School,9,Not-Married,, Not-in-family,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,112115,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,168232,Basic Degree,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,44, United-States, >50K
All Ages, Self-emp-inc,207668,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,54,, >50K
All Ages, Private,29658,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,154966,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Federal-gov,97837,Basic Degree,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,48, United-States, >50K
All Ages, Private,253438,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-not-inc,376973,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,42, United-States, >50K
All Ages, Private,331894,Basic Degree,10,Married, Transport-moving, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Private,46385,Compulsory School,9,Married, Transport-moving, Husband,Western Origin, Male,5178,0,90, United-States, >50K
All Ages, State-gov,182556,Basic Degree,13,Married, Protective-serv, Husband,Western Origin, Male,0,1887,45, United-States, >50K
All Ages, Self-emp-not-inc,174216,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,38, United-States, >50K
All Ages, Private,172538,Compulsory School,9,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,193026,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,184424,Basic Degree,10,Married, Adm-clerical, Wife,Western Origin, Female,0,1902,38, United-States, >50K
All Ages, Local-gov,337768,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,72619,Basic Degree,10,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Private,30267,Compulsory School,7,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-inc,142719,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,91209,Basic Degree,13,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,55720,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Private,398931,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,1485,50, United-States, >50K
All Ages, Self-emp-not-inc,362062,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,99999,0,50, United-States, >50K
All Ages, Private,196266,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,86837,Compulsory School,9,Married, Craft-repair, Husband,Non-Western Origin, Male,0,1902,40, United-States, >50K
All Ages, Private,116852,Compulsory School,9,Married, Exec-managerial, Wife,Western Origin, Female,0,0,36, Portugal, >50K
All Ages, Private,154430,Basic Degree,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,10520,0,50, United-States, >50K
All Ages, Local-gov,188808,Basic Degree,11,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,360799,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,7298,0,40, United-States, >50K
All Ages, Private,201732,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, State-gov,170142,Advanced Degree,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,213179,Basic Degree,10,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Federal-gov,68493,Compulsory School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,207202,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,48, United-States, >50K
All Ages, Self-emp-inc,132601,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,160785,Basic Degree,11,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,117849,Basic Degree,10,Married, Sales, Husband,Western Origin, Male,15024,0,40, United-States, >50K
All Ages, Private,164799,Compulsory School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,160785,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-inc,272425,Basic Degree,11,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,168538,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,0,0,60, United-States, >50K
All Ages, Self-emp-inc,204205,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,142287,Basic Degree,10,Married, Adm-clerical, Husband,Western Origin, Male,0,1902,50, United-States, >50K
All Ages, Private,51331,Basic Degree,12,Married, Exec-managerial, Wife,Western Origin, Female,0,0,16, United-States, >50K
All Ages, Self-emp-not-inc,402397,Advanced Degree,14,Married, Exec-managerial, Wife,Western Origin, Female,0,1902,60, United-States, >50K
All Ages,,203953,Compulsory School,9,Married,, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,315640,Advanced Degree,16,Married, Prof-specialty, Husband,Non-Western Origin, Male,0,1977,40, China, >50K
All Ages, Private,282023,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,45, United-States, >50K
All Ages, Self-emp-not-inc,148599,Advanced Degree,14,Married, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,339863,Basic Degree,13,Not-Married, Sales, Not-in-family,Western Origin, Male,8614,0,48, United-States, >50K
All Ages, Private,117963,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Self-emp-inc,135342,Basic Degree,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,50, United-States, >50K
All Ages, Private,259425,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,212120,Compulsory School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Self-emp-inc,79627,Basic Degree,15,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,27828,0,50, United-States, >50K
All Ages, Self-emp-not-inc,298249,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,10605,0,40, United-States, >50K
All Ages, Local-gov,142719,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,119859,Basic Degree,10,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Local-gov,196013,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Federal-gov,348491,Basic Degree,10,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, >50K
All Ages, Self-emp-not-inc,147589,Basic Degree,13,Married, Sales, Husband,Western Origin, Male,0,0,30, United-States, >50K
All Ages, Self-emp-inc,123838,Basic Degree,15,Married, Prof-specialty, Husband,Western Origin, Male,0,1977,50, United-States, >50K
All Ages, Private,31905,Advanced Degree,14,Married, Exec-managerial, Husband,Western Origin, Male,0,1977,40, United-States, >50K
All Ages, Self-emp-not-inc,121124,Basic Degree,10,Married, Prof-specialty, Husband,Western Origin, Male,0,0,35, United-States, >50K
All Ages, Private,473133,Advanced Degree,14,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, >50K
All Ages, Private,99185,Compulsory School,9,Married, Sales, Husband,Western Origin, Male,7298,0,50, United-States, >50K
All Ages, Local-gov,118481,Basic Degree,13,Married, Prof-specialty, Husband,Western Origin, Male,0,1902,40, United-States, >50K
All Ages, Private,313022,Basic Degree,11,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, >50K
